timestamp_s,mode,voltage_V,current_A,power_W
1.0,TRANSIT,5.16,1.16,6.0
2.0,TRANSIT,5.16,1.16,6.0
3.0,TRANSIT,5.16,1.16,6.0
4.0,TRANSIT,5.16,1.16,6.0
5.0,TRANSIT,5.16,1.16,6.0
6.0,TRANSIT,5.16,1.16,6.0
7.0,TRANSIT,5.16,1.16,6.0
8.0,TRANSIT,5.16,1.16,6.0
9.0,TRANSIT,5.16,1.16,6.0
10.0,TRANSIT,5.16,1.16,6.0
11.0,DECISION,5.16,1.16,6.0
12.0,DECISION,5.16,1.16,6.0
13.0,DECISION,5.16,1.16,6.0
14.0,DECISION,5.16,1.16,6.0
15.0,DECISION,5.16,1.16,6.0
