timestamp_s,mode,voltage_V,current_A,power_W
0.92,TRANSIT,5.168000221252441,1.1360000371932983,5.870848178863525
1.92,TRANSIT,5.176000118255615,1.031999945640564,5.341631889343262
2.92,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
3.92,TRANSIT,5.168000221252441,1.1200000047683716,5.7881598472595215
4.92,TRANSIT,5.176000118255615,0.9520000219345093,4.927552223205566
5.92,TRANSIT,5.176000118255615,1.055999994277954,5.465856075286865
6.92,TRANSIT,5.176000118255615,0.984000027179718,5.093183994293213
7.92,TRANSIT,5.176000118255615,0.9919999837875366,5.134592056274414
8.92,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
9.92,TRANSIT,5.168000221252441,1.1440000534057617,5.912191867828369
10.92,DECISION,5.168000221252441,1.1920000314712524,6.1602559089660645
11.92,DECISION,5.168000221252441,1.1759999990463257,6.077568054199219
12.92,DECISION,5.168000221252441,1.1759999990463257,6.077568054199219
13.92,DECISION,5.176000118255615,1.0240000486373901,5.3002238273620605
14.92,DECISION,5.176000118255615,0.9279999732971191,4.803328037261963
15.92,STANDBY,5.168000221252441,1.1360000371932983,5.870848178863525
16.92,STANDBY,5.176000118255615,1.0640000104904175,5.507264137268066
17.92,TRANSIT,5.176000118255615,1.0479999780654907,5.424448013305664
18.92,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
19.92,TRANSIT,5.176000118255615,0.9279999732971191,4.803328037261963
20.92,TRANSIT,5.168000221252441,1.1039999723434448,5.705471992492676
21.92,TRANSIT,5.176000118255615,1.0160000324249268,5.258815765380859
22.92,TRANSIT,5.176000118255615,1.0720000267028809,5.548672199249268
23.92,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
24.92,TRANSIT,5.176000118255615,1.0720000267028809,5.548672199249268
25.92,TRANSIT,5.176000118255615,0.9760000109672546,5.051775932312012
26.92,TRANSIT,5.176000118255615,0.9599999785423279,4.968959808349609
27.92,DECISION,5.168000221252441,1.25600004196167,6.4910078048706055
28.92,DECISION,5.168000221252441,1.1519999504089355,5.953536033630371
29.92,DECISION,5.168000221252441,1.1679999828338623,6.036223888397217
30.92,DECISION,5.176000118255615,1.0399999618530273,5.383039951324463
