timestamp_s,mode,voltage_V,current_A,power_W
1184.94,DECISION,5.159999847412109,1.399999976158142,7.223999977111816
1185.94,DECISION,5.1519999504089355,1.5199999809265137,7.831039905548096
1186.94,DECISION,5.1519999504089355,1.6399999856948853,8.44927978515625
1188.0,DECISION,5.1519999504089355,1.6319999694824219,8.408063888549805
1189.84,STANDBY,5.1519999504089355,1.6399999856948853,8.44927978515625
1189.94,STANDBY,5.1519999504089355,1.6720000505447388,8.614144325256348
1194.88,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1194.94,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1195.94,TRANSIT,5.1519999504089355,1.496000051498413,7.70739221572876
1197.06,TRANSIT,5.1519999504089355,1.5920000076293945,8.201984405517578
1198.04,TRANSIT,5.1519999504089355,1.5839999914169312,8.160767555236816
1198.94,TRANSIT,5.1519999504089355,1.6399999856948853,8.44927978515625
1199.94,TRANSIT,5.1519999504089355,1.6399999856948853,8.44927978515625
1203.7,DECISION,5.1519999504089355,1.6480000019073486,8.490495681762695
1203.94,DECISION,5.1519999504089355,1.6160000562667847,8.325632095336914
1204.94,DECISION,5.1519999504089355,1.6480000019073486,8.490495681762695
1205.94,STANDBY,5.1519999504089355,1.559999942779541,8.03711986541748
1206.94,STANDBY,5.159999847412109,1.2719999551773071,6.5635199546813965
1207.94,TRANSIT,5.159999847412109,1.2879999876022339,6.646080017089844
1208.94,TRANSIT,5.159999847412109,1.3040000200271606,6.728640079498291
1209.94,TRANSIT,5.168000221252441,1.2319999933242798,6.366975784301758
1210.94,TRANSIT,5.168000221252441,1.1440000534057617,5.912191867828369
1211.94,TRANSIT,5.168000221252441,1.1360000371932983,5.870848178863525
1212.94,TRANSIT,5.159999847412109,1.3200000524520874,6.811200141906738
1213.94,TRANSIT,5.159999847412109,1.4079999923706055,7.265279769897461
1214.94,TRANSIT,5.159999847412109,1.3919999599456787,7.182720184326172
1215.94,TRANSIT,5.168000221252441,1.1759999990463257,6.077568054199219
1216.94,TRANSIT,5.159999847412109,1.3600000143051147,7.017600059509277
1217.94,DECISION,5.159999847412109,1.4240000247955322,7.347839832305908
1218.94,DECISION,5.159999847412109,1.4639999866485596,7.5542402267456055
1219.94,DECISION,5.1519999504089355,1.4880000352859497,7.666175842285156
1220.94,DECISION,5.1519999504089355,1.6239999532699585,8.36684799194336
1221.94,DECISION,5.1519999504089355,1.6399999856948853,8.44927978515625
1223.26,STANDBY,5.1519999504089355,1.6399999856948853,8.44927978515625
1223.94,STANDBY,5.1519999504089355,1.6480000019073486,8.490495681762695
1226.42,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1227.09,TRANSIT,5.1519999504089355,1.6319999694824219,8.408063888549805
1227.94,TRANSIT,5.1519999504089355,1.6160000562667847,8.325632095336914
1228.94,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1229.94,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1230.94,TRANSIT,5.1519999504089355,1.6399999856948853,8.44927978515625
1231.94,TRANSIT,5.159999847412109,1.4079999923706055,7.265279769897461
1232.94,TRANSIT,5.168000221252441,1.1519999504089355,5.953536033630371
1233.94,TRANSIT,5.159999847412109,1.2960000038146973,6.687359809875488
1234.94,DECISION,5.159999847412109,1.440000057220459,7.4303998947143555
1235.94,DECISION,5.159999847412109,1.4079999923706055,7.265279769897461
1236.94,DECISION,5.159999847412109,1.440000057220459,7.4303998947143555
1237.95,DECISION,5.1519999504089355,1.6239999532699585,8.36684799194336
1238.95,DECISION,5.1519999504089355,1.6399999856948853,8.44927978515625
1239.95,STANDBY,5.1519999504089355,1.6480000019073486,8.490495681762695
1240.94,STANDBY,5.1519999504089355,1.6480000019073486,8.490495681762695
1242.06,TRANSIT,5.1519999504089355,1.656000018119812,8.53171157836914
1242.94,TRANSIT,5.1519999504089355,1.5759999752044678,8.119551658630371
1243.97,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1244.94,TRANSIT,5.1519999504089355,1.656000018119812,8.53171157836914
1245.94,TRANSIT,5.1519999504089355,1.6480000019073486,8.490495681762695
1246.94,TRANSIT,5.1519999504089355,1.6160000562667847,8.325632095336914
1247.94,TRANSIT,5.159999847412109,1.4320000410079956,7.389120101928711
1248.94,TRANSIT,5.159999847412109,1.2799999713897705,6.604800224304199
1249.94,TRANSIT,5.168000221252441,1.2000000476837158,6.201600074768066
1250.94,TRANSIT,5.159999847412109,1.2879999876022339,6.646080017089844
