timestamp_s,mode,voltage_V,current_A,power_W
0.56,TRANSIT,5.159999847412109,1.2879999876022339,6.646080017089844
1.56,TRANSIT,5.176000118255615,0.9520000219345093,4.927552223205566
2.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
3.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
4.56,TRANSIT,5.176000118255615,0.9679999947547913,5.0103678703308105
5.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
6.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
7.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
8.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
9.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
10.56,DECISION,5.176000118255615,1.0240000486373901,5.3002238273620605
11.56,DECISION,5.168000221252441,1.1039999723434448,5.705471992492676
12.56,DECISION,5.168000221252441,1.1519999504089355,5.953536033630371
13.56,DECISION,5.176000118255615,0.9679999947547913,5.0103678703308105
14.56,DECISION,5.176000118255615,0.9200000166893005,4.761919975280762
15.56,STANDBY,5.176000118255615,0.9200000166893005,4.761919975280762
16.56,STANDBY,5.176000118255615,1.0160000324249268,5.258815765380859
17.56,TRANSIT,5.176000118255615,0.9440000057220459,4.886144161224365
18.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
19.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
20.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
21.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
22.56,TRANSIT,5.176000118255615,0.9520000219345093,4.927552223205566
23.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
24.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
25.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
26.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
27.56,DECISION,5.176000118255615,0.9760000109672546,5.051775932312012
28.56,DECISION,5.168000221252441,1.159999966621399,5.994880199432373
29.56,DECISION,5.168000221252441,1.1519999504089355,5.953536033630371
30.56,DECISION,5.176000118255615,0.9520000219345093,4.927552223205566
31.56,DECISION,5.176000118255615,0.9200000166893005,4.761919975280762
32.56,STANDBY,5.176000118255615,0.9200000166893005,4.761919975280762
33.56,STANDBY,5.176000118255615,0.9279999732971191,4.803328037261963
34.56,TRANSIT,5.176000118255615,0.9919999837875366,5.134592056274414
35.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
36.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
37.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
38.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
39.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
40.56,TRANSIT,5.176000118255615,0.9440000057220459,4.886144161224365
41.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
42.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
43.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
44.56,DECISION,5.176000118255615,0.984000027179718,5.093183994293213
45.56,DECISION,5.168000221252441,1.128000020980835,5.829504013061523
46.56,DECISION,5.168000221252441,1.215999960899353,6.284287929534912
47.56,DECISION,5.176000118255615,0.9599999785423279,4.968959808349609
48.56,DECISION,5.176000118255615,0.9200000166893005,4.761919975280762
49.56,STANDBY,5.176000118255615,0.9279999732971191,4.803328037261963
50.56,STANDBY,5.176000118255615,0.9279999732971191,4.803328037261963
51.56,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
52.56,TRANSIT,5.176000118255615,0.9440000057220459,4.886144161224365
53.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
54.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
55.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
56.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
57.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
58.56,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
59.56,TRANSIT,5.176000118255615,0.9279999732971191,4.803328037261963
60.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
61.56,DECISION,5.176000118255615,0.9919999837875366,5.134592056274414
62.56,DECISION,5.168000221252441,1.0959999561309814,5.664127826690674
63.56,DECISION,5.168000221252441,1.1519999504089355,5.953536033630371
64.56,DECISION,5.176000118255615,0.9760000109672546,5.051775932312012
65.56,DECISION,5.176000118255615,0.9279999732971191,4.803328037261963
66.56,STANDBY,5.176000118255615,0.9279999732971191,4.803328037261963
67.56,STANDBY,5.176000118255615,0.9520000219345093,4.927552223205566
68.56,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
69.56,TRANSIT,5.176000118255615,0.9279999732971191,4.803328037261963
70.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
71.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
72.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
73.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
74.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
75.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
76.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
77.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
78.56,DECISION,5.176000118255615,1.0,5.176000118255615
79.56,DECISION,5.168000221252441,1.1119999885559082,5.746816158294678
80.56,DECISION,5.168000221252441,1.1440000534057617,5.912191867828369
81.56,DECISION,5.176000118255615,0.9520000219345093,4.927552223205566
82.56,DECISION,5.176000118255615,0.9120000004768372,4.7205119132995605
83.56,STANDBY,5.176000118255615,0.9279999732971191,4.803328037261963
84.56,STANDBY,5.176000118255615,0.9599999785423279,4.968959808349609
85.56,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
86.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
87.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
88.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
89.56,TRANSIT,5.176000118255615,0.9279999732971191,4.803328037261963
90.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
91.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
92.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
93.56,TRANSIT,5.176000118255615,0.9039999842643738,4.679103851318359
94.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
95.56,DECISION,5.176000118255615,1.0,5.176000118255615
96.56,DECISION,5.168000221252441,1.1039999723434448,5.705471992492676
97.56,DECISION,5.168000221252441,1.1519999504089355,5.953536033630371
98.56,DECISION,5.176000118255615,0.9520000219345093,4.927552223205566
99.56,DECISION,5.176000118255615,0.9200000166893005,4.761919975280762
100.56,STANDBY,5.176000118255615,0.9359999895095825,4.844736099243164
101.56,STANDBY,5.176000118255615,0.9679999947547913,5.0103678703308105
102.56,TRANSIT,5.176000118255615,0.9359999895095825,4.844736099243164
103.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
104.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
105.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
106.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
107.56,TRANSIT,5.176000118255615,0.9200000166893005,4.761919975280762
108.56,TRANSIT,5.176000118255615,0.9120000004768372,4.7205119132995605
109.56,TRANSIT,5.176000118255615,0.9039999842643738,4.679103851318359
110.56,TRANSIT,5.176000118255615,0.9039999842643738,4.679103851318359
111.56,TRANSIT,5.176000118255615,0.9039999842643738,4.679103851318359
112.56,DECISION,5.176000118255615,0.9760000109672546,5.051775932312012
113.56,DECISION,5.168000221252441,1.1200000047683716,5.7881598472595215
114.56,DECISION,5.168000221252441,1.1519999504089355,5.953536033630371
115.56,DECISION,5.176000118255615,0.9520000219345093,4.927552223205566
116.56,DECISION,5.176000118255615,0.9120000004768372,4.7205119132995605
117.56,STANDBY,5.176000118255615,0.9200000166893005,4.761919975280762
118.56,STANDBY,5.176000118255615,0.9279999732971191,4.803328037261963
119.56,TRANSIT,5.176000118255615,0.9520000219345093,4.927552223205566
