t,x,y
1775085802.8486216,0.8483064328806031,2.025321545672703
1775085802.8507414,0.8483064328806031,2.025321545672703
1775085802.8557944,0.8483064328806031,2.025321545672703
1775085802.8577414,0.8483064328806031,2.025321545672703
1775085802.8912292,0.8483064328806031,2.025321545672703
1775085802.9408548,0.8483064328806031,2.025321545672703
1775085802.990202,0.8483064328806031,2.025321545672703
1775085803.0409734,0.8483064328806031,2.025321545672703
1775085803.0907252,0.8483064328806031,2.025321545672703
1775085803.1407282,0.8483064328806031,2.025321545672703
1775085803.2076788,0.8483064328806031,2.025321545672703
1775085803.2413638,0.8483064328806031,2.025321545672703
1775085803.2901602,0.8483064328806031,2.025321545672703
1775085803.3407266,0.8483064328806031,2.025321545672703
1775085803.3907,0.8483064328806031,2.025321545672703
1775085803.4407713,0.8483064328806031,2.025321545672703
1775085803.4912078,0.8483064328806031,2.025321545672703
1775085803.5408323,0.8483064328806031,2.025321545672703
1775085803.590831,0.8483064328806031,2.025321545672703
1775085803.6407783,0.8483064328806031,2.025321545672703
1775085803.6910183,0.8483064328806031,2.025321545672703
1775085803.7407646,0.8483064328806031,2.025321545672703
1775085803.791383,0.8483064328806031,2.025321545672703
1775085803.841114,0.8483064328806031,2.025321545672703
1775085803.890817,0.8483064328806031,2.025321545672703
1775085803.9409845,0.8483064328806031,2.025321545672703
1775085803.9910235,0.8483064328806031,2.025321545672703
1775085804.0405214,0.8483064328806031,2.025321545672703
1775085804.0911424,0.8483064328806031,2.025321545672703
1775085804.140691,0.8483064328806031,2.025321545672703
1775085804.1920874,0.8483064328806031,2.025321545672703
1775085804.2406836,0.8483064328806031,2.025321545672703
1775085804.290685,0.8483064328806031,2.025321545672703
1775085804.3412323,0.8483064328806031,2.025321545672703
1775085804.3907702,0.8483064328806031,2.025321545672703
1775085804.4415512,0.8483064328806031,2.025321545672703
1775085804.4908743,0.8483064328806031,2.025321545672703
1775085804.5407708,0.8483064328806031,2.025321545672703
1775085804.5906882,0.8483064328806031,2.025321545672703
1775085804.640483,0.8483064328806031,2.025321545672703
1775085804.690926,0.8483064328806031,2.025321545672703
1775085804.7409203,0.8483064328806031,2.025321545672703
1775085804.7903876,0.8483064328806031,2.025321545672703
1775085804.840336,0.8483064328806031,2.025321545672703
1775085804.8911662,0.8483064328806031,2.025321545672703
1775085804.9407356,0.8483064328806031,2.025321545672703
1775085804.9912362,0.8483064328806031,2.025321545672703
1775085805.0410142,0.8483064328806031,2.025321545672703
1775085805.091611,0.8483064328806031,2.025321545672703
1775085805.1411314,0.8483064328806031,2.025321545672703
1775085805.1914582,0.8483064328806031,2.025321545672703
1775085805.2407417,0.8483064328806031,2.025321545672703
1775085805.2910063,0.8483064328806031,2.025321545672703
1775085805.3407078,0.8483064328806031,2.025321545672703
1775085805.391488,0.8483064328806031,2.025321545672703
1775085805.4406781,0.8483064328806031,2.025321545672703
1775085805.493896,0.8483064328806031,2.025321545672703
1775085805.5411313,0.8483064328806031,2.025321545672703
1775085805.5906553,0.8483064328806031,2.025321545672703
1775085805.6407678,0.8483064328806031,2.025321545672703
1775085805.6911027,0.8483064328806031,2.025321545672703
1775085805.741385,0.8483064328806031,2.025321545672703
1775085805.790951,0.8483064328806031,2.025321545672703
1775085805.840952,0.8483064328806031,2.025321545672703
1775085805.89115,0.8483064328806031,2.025321545672703
1775085805.9408514,0.8483064328806031,2.025321545672703
1775085805.9908512,0.8483064328806031,2.025321545672703
1775085806.04014,0.8483064328806031,2.025321545672703
1775085806.0905232,0.8483064328806031,2.025321545672703
1775085806.1406417,0.8483064328806031,2.025321545672703
1775085806.1905863,0.8483064328806031,2.025321545672703
1775085806.240841,0.8483064328806031,2.025321545672703
1775085806.291775,0.8483064328806031,2.025321545672703
1775085806.340904,0.8483064328806031,2.025321545672703
1775085806.3912401,0.8483064328806031,2.025321545672703
1775085806.4407122,0.8483064328806031,2.025321545672703
1775085806.4910984,0.8483064328806031,2.025321545672703
1775085806.5411267,0.8483064328806031,2.025321545672703
1775085806.5907168,0.8483064328806031,2.025321545672703
1775085806.6405084,0.8483064328806031,2.025321545672703
1775085806.6919959,0.8483064328806031,2.025321545672703
1775085806.7409403,0.8483064328806031,2.025321545672703
1775085806.7906775,0.8483064328806031,2.025321545672703
1775085806.8405056,0.8483064328806031,2.025321545672703
1775085806.8909392,0.8483064328806031,2.025321545672703
1775085806.9413984,0.8483064328806031,2.025321545672703
1775085806.9911344,0.8483064328806031,2.025321545672703
1775085807.0409322,0.8483064328806031,2.025321545672703
1775085807.090497,0.8483064328806031,2.025321545672703
1775085807.140996,0.8483064328806031,2.025321545672703
1775085807.190703,0.8483064328806031,2.025321545672703
1775085807.2404823,0.8483064328806031,2.025321545672703
1775085807.2909818,0.8483064328806031,2.025321545672703
1775085807.3404086,0.8483064328806031,2.025321545672703
1775085807.3906891,0.8483064328806031,2.025321545672703
1775085807.440505,0.8483064328806031,2.025321545672703
1775085807.4905002,0.8483064328806031,2.025321545672703
1775085807.5411704,0.8483064328806031,2.025321545672703
1775085807.590739,0.8483064328806031,2.025321545672703
1775085807.6406102,0.8483064328806031,2.025321545672703
1775085807.6907735,0.8483064328806031,2.025321545672703
1775085807.7404764,0.8483064328806031,2.025321545672703
1775085807.7909148,0.8483064328806031,2.025321545672703
1775085807.8404515,0.8483064328806031,2.025321545672703
1775085807.8907626,0.8483064328806031,2.025321545672703
1775085807.9407127,0.8483064328806031,2.025321545672703
1775085807.9937336,0.8483064328806031,2.025321545672703
1775085808.0412705,0.8483064328806031,2.025321545672703
1775085808.0906506,0.8483064328806031,2.025321545672703
1775085808.1406195,0.8483064328806031,2.025321545672703
1775085808.192545,0.8483064328806031,2.025321545672703
1775085808.2407813,0.8483064328806031,2.025321545672703
1775085808.2908363,0.8483064328806031,2.025321545672703
1775085808.3407764,0.8483064328806031,2.025321545672703
1775085808.3911934,0.8483064328806031,2.025321545672703
1775085808.4409335,0.8483064328806031,2.025321545672703
1775085808.491411,0.8483064328806031,2.025321545672703
1775085808.5404482,0.8483064328806031,2.025321545672703
1775085808.5911024,0.8483064328806031,2.025321545672703
1775085808.640495,0.8483064328806031,2.025321545672703
1775085808.690801,0.8483064328806031,2.025321545672703
1775085808.741268,0.8483064328806031,2.025321545672703
1775085808.7904499,0.8483064328806031,2.025321545672703
1775085808.8406687,0.8483064328806031,2.025321545672703
1775085808.8906581,0.8483064328806031,2.025321545672703
1775085808.9404767,0.8483064328806031,2.025321545672703
1775085808.9912324,0.8483064328806031,2.025321545672703
1775085809.0404656,0.8483064328806031,2.025321545672703
1775085809.091168,0.8483064328806031,2.025321545672703
1775085809.140645,0.8483064328806031,2.025321545672703
1775085809.1907191,0.8483064328806031,2.025321545672703
1775085809.240625,0.8483064328806031,2.025321545672703
1775085809.2908883,0.8483064328806031,2.025321545672703
1775085809.3407772,0.8483064328806031,2.025321545672703
1775085809.3909495,0.8483064328806031,2.025321545672703
1775085809.4412942,0.8483064328806031,2.025321545672703
1775085809.4911556,0.8483064328806031,2.025321545672703
1775085809.5407643,0.8483064328806031,2.025321545672703
1775085809.5903828,0.8483064328806031,2.025321545672703
1775085809.6404169,0.8483064328806031,2.025321545672703
1775085809.6905608,0.8483064328806031,2.025321545672703
1775085809.7412465,0.8483064328806031,2.025321545672703
1775085809.7914271,0.8483064328806031,2.025321545672703
1775085809.8404279,0.8483064328806031,2.025321545672703
1775085809.8915298,0.8483064328806031,2.025321545672703
1775085809.9406817,0.8483064328806031,2.025321545672703
1775085809.9913146,0.8483064328806031,2.025321545672703
1775085810.0407984,0.8483064328806031,2.025321545672703
1775085810.0909042,0.8483064328806031,2.025321545672703
1775085810.140785,0.8483064328806031,2.025321545672703
1775085810.1909194,0.8483064328806031,2.025321545672703
1775085810.240375,0.8483064328806031,2.025321545672703
1775085810.2910612,0.8483064328806031,2.025321545672703
1775085810.3405168,0.8483064328806031,2.025321545672703
1775085810.3918297,0.8483064328806031,2.025321545672703
1775085810.4405704,0.8483064328806031,2.025321545672703
1775085810.490607,0.8483064328806031,2.025321545672703
1775085810.5410247,0.8483064328806031,2.025321545672703
1775085810.5912411,0.8483064328806031,2.025321545672703
1775085810.6407437,0.8483064328806031,2.025321545672703
1775085810.691034,0.8483064328806031,2.025321545672703
1775085810.7405553,0.8483064328806031,2.025321545672703
1775085810.7932906,0.8483064328806031,2.025321545672703
1775085810.8407218,0.8483064328806031,2.025321545672703
1775085810.891107,0.8483064328806031,2.025321545672703
1775085810.9405994,0.8483064328806031,2.025321545672703
1775085810.9912403,0.8483064328806031,2.025321545672703
1775085811.0406818,0.8483064328806031,2.025321545672703
1775085811.0911405,0.8483064328806031,2.025321545672703
1775085811.1405187,0.8483064328806031,2.025321545672703
1775085811.191277,0.8483064328806031,2.025321545672703
1775085811.2408888,0.8483064328806031,2.025321545672703
1775085811.2902086,0.8483064328806031,2.025321545672703
1775085811.3410358,0.8483064328806031,2.025321545672703
1775085811.3908746,0.8483064328806031,2.025321545672703
1775085811.4404,0.8483064328806031,2.025321545672703
1775085811.4918442,0.8483064328806031,2.025321545672703
1775085811.5407126,0.8483064328806031,2.025321545672703
1775085811.5909653,0.8483064328806031,2.025321545672703
1775085811.6403952,0.8483064328806031,2.025321545672703
1775085811.6903772,0.8483064328806031,2.025321545672703
1775085811.7411819,0.8483064328806031,2.025321545672703
1775085811.790827,0.8483064328806031,2.025321545672703
